,isomorphic_hash,number_of_nodes,number_of_edges,is_strongly_connected,is_prime,adj_,DiGraph
4612,2ee5bca927ac85284ce5c1e70f1225ed,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 4], 3: [0, 1, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 4]
3: [0, 1, 2]
4: [0, 1, 2]
"
4613,9c72c659ec4ad1a81f5f6b580e54151b,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 4], 3: [0, 1, 2, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 4]
3: [0, 1, 2, 4]
4: [1, 2, 3]
"
4614,9af9688dad89f4f1a252eab683169d68,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 4], 3: [0, 1, 2, 4], 4: [1, 2]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 4]
3: [0, 1, 2, 4]
4: [1, 2]
"
4615,6a986341d0b973555349dd1d7e961684,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 4], 3: [0, 1, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 4]
3: [0, 1, 2, 4]
4: [0, 2, 3]
"
4616,c03b30cf931d32a15462af2245128b3e,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 4], 3: [0, 1, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 4]
3: [0, 1, 2, 4]
4: [0, 1, 2]
"
4617,e0410a5ae9c7e87cef90904c9a3db8cb,5,15,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 2, 4]
4: [0, 1, 2, 3]
"
4618,d8420ee9b0013d0713d9b502763190e4,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3], 3: [1, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3]
3: [1, 2, 4]
4: [0, 1, 2, 3]
"
4619,453167069cb83a8ecc607475fa003c55,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [1, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [1, 2, 4]
4: [0, 2, 3]
"
4620,ed4b3efd233eb0ae4f1c318f542e9d05,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [1, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [1, 2, 4]
4: [0, 1, 3]
"
4621,f677dbdab4f2d51eccb00014004c4055,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3], 3: [0, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3]
3: [0, 2, 4]
4: [0, 1, 2, 3]
"
4622,39c662dc51192042b07a3059be2fea5f,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [0, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [0, 2]
4: [0, 1, 2, 3]
"
4623,4cabe235aebc430b9e96954f3323a3be,5,12,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3], 3: [0, 2], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3]
3: [0, 2]
4: [1, 2, 3]
"
4624,aa6564d0f5b2337d8e9a432c15cd97ec,5,12,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3], 3: [0, 2], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3]
3: [0, 2]
4: [0, 2, 3]
"
4625,af9c19a9f69762a3498cb5875085e231,5,12,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3], 3: [0, 2], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3]
3: [0, 2]
4: [0, 1, 3]
"
4626,27722e4303ac94fe2d655b2027444f5c,5,12,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3], 3: [0, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3]
3: [0, 2]
4: [0, 1, 2]
"
4627,07af96fc31fd16374524e386b4bd4a0d,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [0, 2, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [0, 2, 4]
4: [1, 2, 3]
"
4628,f162fb67a03cbefdb064a6ab48eac081,5,12,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3], 3: [0, 2, 4], 4: [1, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3]
3: [0, 2, 4]
4: [1, 3]
"
4629,3a887bd6b31d8cf5b406426576d227f3,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [0, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [0, 2, 4]
4: [0, 2, 3]
"
4630,d9352ada990161171689e0822245c793,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [0, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [0, 2, 4]
4: [0, 1, 3]
"
4631,2dbd72256eb80c0c6b0f0d09a439fe8c,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [0, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [0, 2, 4]
4: [0, 1, 2]
"
4632,3f8a8ef51eb742d31ceae2a931268225,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 4]
4: [0, 1, 2, 3]
"
4633,e7b7fa617b71370ff8669880de108b59,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 4]
4: [1, 2, 3]
"
4634,b630f9ab77421bcb390591d95dbd5c37,5,12,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 4], 4: [1, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 4]
4: [1, 3]
"
4635,c16ed6562b96d34ca4cf8df985eede50,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 4]
4: [0, 2, 3]
"
4636,d24eb6a8401f69e078c4e80820dd4f2a,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 2]
4: [0, 1, 2, 3]
"
4637,f0b68d895e3a0e3805851bb3607c2351,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 2], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 2]
4: [1, 2, 3]
"
4638,291c2829757f18191f25fb3bbecb9e4d,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 2], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 2]
4: [0, 2, 3]
"
4639,1a0c1db6b87e7016cbd3bd416519a62f,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 2], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 2]
4: [0, 1, 3]
"
4640,e784a64c94733dccecfe8cf06d390699,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 2]
4: [0, 1, 2]
"
4641,c942a9cda9da8be30b9b6e054976fe5b,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 2, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 2, 4]
4: [1, 2, 3]
"
4642,89ed117a5a3f9b8aef6ff49c5656608a,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 2, 4], 4: [1, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 2, 4]
4: [1, 3]
"
4643,2bd1c614d2504d8d956ab27c85e28712,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 2, 4]
4: [0, 2, 3]
"
4644,8b7bc12b230429bb1e296044fd326730,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 2, 4]
4: [0, 1, 3]
"
4645,143b31fa893fa1eea0c29a7862976525,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3], 3: [0, 1, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3]
3: [0, 1, 2, 4]
4: [0, 1, 2]
"
4646,5796cb8da8a010376b55956daaea35b7,5,15,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [1, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [1, 2, 4]
4: [0, 1, 2, 3]
"
4647,038c39a651bfae94b0c667b35656fcc1,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [1, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [1, 2, 4]
4: [0, 2, 3]
"
4648,b7ecab1e2a7e10f0d5bd9a750a26f7d7,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [1, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [1, 2, 4]
4: [0, 1, 3]
"
4649,37f18a55911b7966b37627d7c4713663,5,15,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 2, 4]
4: [0, 1, 2, 3]
"
4650,d1b0276befa76577d7ac4eab96756e17,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 4]
4: [0, 1, 2, 3]
"
4651,2ac0204de2d7b4c2065989cc81437c45,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 4]
4: [1, 2, 3]
"
4652,c14d7c7762d27c8fad6fba2f4af2fdba,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 4]
4: [0, 2, 3]
"
4653,d8201624a44eb0d3cbcae40acfdcc098,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 4]
4: [0, 1, 3]
"
4654,b61a812de40ccaad15f3d18d11d2bee2,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 4]
4: [0, 1, 2]
"
4655,47e30c750817a1e4dc72954e78f6b807,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 2]
4: [0, 1, 2, 3]
"
4656,f74caaef7656e0386446c1c4635f7e5c,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 2], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 2]
4: [0, 2, 3]
"
4657,a0778be5a294ac36d4ed236215af7798,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 2], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 2]
4: [0, 1, 3]
"
4658,44e09ab06db142a10a26373ab2c9920b,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 2]
4: [0, 1, 2]
"
4659,519822f232a03e31bef380225a75279f,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 2, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 2, 4]
4: [1, 2, 3]
"
4660,d7e72cc7ea9c55beb66c33d9ed7f617b,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 2, 4]
4: [0, 2, 3]
"
4661,237f8e059a4b7c6503d79d5f0d13525d,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 2, 4]
4: [0, 1, 3]
"
4662,b63ab5cba554bc307153190267a030b6,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 2, 4]
4: [0, 1, 2]
"
4663,caa99bc16492bceed5870c12a8ee255b,5,15,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1, 4]
4: [0, 1, 2, 3]
"
4664,d197abbf7b1dadbda2560ade9ed0feda,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1]
4: [0, 1, 2, 3]
"
4665,296c241f3282dcb1b94092066585d231,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1]
4: [1, 2, 3]
"
4666,80a1337d307edf89521fa7393cc7dbe4,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1]
4: [0, 2, 3]
"
4667,966d085ff7750acb08d6bb05a7c654df,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1]
4: [0, 1, 3]
"
4668,8d4cc540ce8ddea7d4f64a25880238cf,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1]
4: [0, 1, 2]
"
4669,02711b1decb63f6907154c863bdb4c23,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1, 4]
4: [1, 2, 3]
"
4670,b8054ca71721ee0eb4ddc40c767f1199,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1, 4]
4: [0, 2, 3]
"
4671,f0d08072f8bd89dbd226d2be79866ecf,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1, 4]
4: [0, 1, 3]
"
4672,474da2a6f28cabfd30e99cd237ab770c,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1, 4]
4: [0, 1, 2]
"
4673,8184e9e8d0b32e9e53e02b6c907a4dbb,5,15,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1, 2]
4: [0, 1, 2, 3]
"
4674,3d529db90b68cd0c8bbc6e45dea432cd,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 2], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1, 2]
4: [0, 2, 3]
"
4675,3563873e6f7d964c9a4416ab9e0ff242,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 2], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1, 2]
4: [0, 1, 3]
"
4676,05ca5941bab2090e5bbf5f0325f24cd9,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1, 2]
4: [0, 1, 2]
"
4677,51bb261b806e276568462b8ad494e01b,5,15,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 2, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1, 2, 4]
4: [1, 2, 3]
"
4678,1cf83da3984ddc67056dbca5d25c6eb7,5,15,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1, 2, 4]
4: [0, 2, 3]
"
4679,c4ce322407a78e89a6dace079efb5fc8,5,15,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1, 2, 4]
4: [0, 1, 3]
"
4680,d46ba5b2a4545962b9bbea6246a71d53,5,15,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1, 2, 4]
4: [0, 1, 2]
"
4681,f1704853ed33663adc5b36d952f39aa2,5,16,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 1, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 1, 2, 4]
4: [0, 1, 2, 3]
"
4682,8b29570492ba2e8115dfb963fb727957,5,15,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [0, 3, 4], 3: [1, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [0, 3, 4]
3: [1, 2, 4]
4: [0, 1, 2, 3]
"
4683,c734b2c608d9fdc6d1e6407647d6ba95,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [0, 3, 4], 3: [1, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [0, 3, 4]
3: [1, 2, 4]
4: [0, 2, 3]
"
4684,9b9900e3cef2d24e8abd99b9d3d46b47,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [0, 3, 4], 3: [1, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [0, 3, 4]
3: [1, 2, 4]
4: [0, 1, 3]
"
4685,f55ea717ad17b9615406dc2095bd40de,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [0, 3, 4], 3: [1, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [0, 3, 4]
3: [1, 2, 4]
4: [0, 1, 2]
"
4686,a072f96da44fdffb2f12e770734215e5,5,15,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 2, 4]
4: [0, 1, 2, 3]
"
4687,3394e3f16d32090f67389ed10945f9eb,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 4]
4: [0, 1, 2, 3]
"
4688,e26720251d9f6547994a331877571149,5,13,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 4]
4: [0, 2, 3]
"
4689,3847f3eecf2148eb1f10c099dc022381,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 4]
4: [0, 1, 3]
"
4690,862ce2bc36834208ff4b27ec49f9b14a,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 4]
4: [0, 1, 2]
"
4691,60758bb4081e994278a645e3f4bbc32e,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 2]
4: [0, 1, 2, 3]
"
4692,97aaeeb6a4be79ddd017392b8d030959,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 2], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 2]
4: [0, 1, 3]
"
4693,fe2f674f6a30c6ed09855558a91ade36,5,13,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 2]
4: [0, 1, 2]
"
4694,aae39b6f738b8ab8cb8b81722df0368b,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 2, 4]
4: [0, 2, 3]
"
4695,85ee4253741d6d6b5fa585d4f2e58f37,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 2, 4]
4: [0, 1, 3]
"
4696,b54bc63d1a4304cfa932906e9c2741e0,5,14,True,False,"{0: [1, 3], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1, 3]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 2, 4]
4: [0, 1, 2]
"
4697,b6a83d01b36e2e18f6b854ac14f3126d,5,15,True,False,"{0: [3, 1], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 1, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [3, 1]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 1, 4]
4: [0, 1, 2, 3]
"
